product_id,name,category,brand,price,color,size
2009,Product OXS7,Clothing,Brand B,72.87,Blue,
2010,Product E1U4,Books,Brand D,117.46,White,L
2011,Product 0JVI,Clothing,Brand E,111.76,Green,S
2012,Product WY7K,Clothing,Brand E,102.18,Blue,XXL
2013,Product UEJ3,Electronics,Brand B,85.89,White,
2014,Product 8IRO,Books,Brand A,73.45,Red,
2015,Product JK6Y,Home,Brand B,87.16,,S
2016,Product E2DD,Books,Brand A,59.78,Blue,L
2017,Product 9G0Y,Toys,Brand C,141.73,White,M
2018,Product 4Q8T,Home,Brand D,99.03,,XL
2019,Product J998,Electronics,Brand C,69.3,Blue,XXL
2020,Product 72VO,Books,Brand D,49.15,Green,
2021,Product SNJF,Toys,Brand B,107.43,Black,
2022,Product 3X6R,Clothing,Brand A,142.72,Red,L
2023,Product 7VUM,Electronics,Brand E,116.85,White,S
2024,Product ZKU5,Home,Brand B,127.73,Red,L
2025,Product NQ59,Toys,Brand B,120.19,,XXL
2026,Product FFDW,Clothing,Brand A,136.53,Black,L
2027,Product 8LR7,Toys,Brand C,104.07,Green,L
2028,Product Q70A,Clothing,Brand D,128.44,Black,M
2029,Product W852,Electronics,Brand E,50.75,Red,S
2030,Product 5361,Toys,Brand C,133.44,Red,S
2031,Product VLOI,Home,Brand B,77.82,Green,XXL
2032,Product 6K5K,Books,Brand C,21.04,Black,XXL
2033,Product BMGG,Toys,Brand B,154.91,Black,L
2034,Product R2GR,Clothing,Brand A,85.07,,L
2035,Product NDHH,Clothing,Brand A,84.88,,L
2036,Product CPW7,Toys,Brand E,65.38,Blue,L
2037,Product 2GPT,Toys,Brand D,89.94,Blue,XL
2038,Product A7AR,Books,Brand C,110.23,Blue,XXL
2039,Product PXN6,Toys,Brand C,131.57,White,XL
2040,Product Q1PW,Books,Brand E,117.44,Black,L
2041,Product TENG,Clothing,Brand A,100.78,Blue,S
2042,Product K1NT,Books,Brand D,98.54,White,S
2043,Product M3BN,Clothing,Brand E,92.22,Black,L
2044,Product OZT0,Toys,Brand C,149.67,,XXL
2045,Product 3G6L,Toys,Brand B,101.24,,L
2046,Product 6Z6J,Home,Brand C,126.62,Green,S
2047,Product AGSB,Clothing,Brand D,95.71,Green,L
2048,Product TAWO,Books,Brand D,127.11,Red,XL
2049,Product QCYI,Clothing,Brand B,101.2,Blue,M
2050,Product B2FK,Home,Brand E,117.68,Black,S
2051,Product QKS9,Clothing,Brand A,73.59,Red,XL
2052,Product 1J98,Books,Brand E,64.12,Blue,
2053,Product M5K1,Toys,Brand B,132.57,Black,XXL
2054,Product 34NH,Home,Brand B,115.57,Green,S
2055,Product B0AW,Toys,Brand C,113.2,Red,XXL
2056,Product T1VU,Clothing,Brand C,24.18,Green,XXL
2057,Product 6R2Q,Books,Brand D,141.82,White,XXL
2058,Product ZY01,Electronics,Brand C,162.86,Red,S
2059,Product YR5S,Home,Brand C,107.4,Blue,M
2060,Product EW62,Books,Brand E,146.83,Black,XL
2061,Product 1KTI,Electronics,Brand D,104.24,Black,XL
2062,Product TVKU,Toys,Brand C,65.44,Blue,XL
2063,Product YOJM,Home,Brand C,65.08,Black,XL
2064,Product NONO,Clothing,Brand E,79.9,White,XL
2065,Product QGAV,Clothing,Brand B,99.59,Green,S
2066,Product SLP9,Toys,Brand D,101.88,,XXL
2067,Product 4J3U,Books,Brand C,125.17,Black,XL
2068,Product GG1I,Toys,Brand E,110.43,Black,XXL
2069,Product ZL6G,Toys,Brand C,71.14,Blue,L
2070,Product 9WAR,Home,Brand D,78.56,Black,
2071,Product RNJL,Toys,Brand C,82.08,Blue,S
2072,Product 0AVE,Electronics,Brand E,115.56,Green,XL
2073,Product EJ2B,Books,Brand C,102.74,Black,S
2074,Product TQ0D,Home,Brand A,107.07,Blue,XL
2075,Product D0WO,Books,Brand B,54.37,Blue,XXL
2076,Product BV8F,Home,Brand A,76.23,Green,
2077,Product G16J,Toys,Brand E,121.81,Red,L
2078,Product MUQ7,Clothing,Brand C,95.9,Blue,L
2079,Product 9OAJ,Clothing,Brand E,131.77,Green,S
2080,Product XHNE,Clothing,Brand C,86.41,Blue,M
2081,Product PLZC,Home,Brand A,102.16,,L
2082,Product 3V73,Books,Brand C,108.63,Red,XL
2083,Product 1VGY,Books,Brand B,126.62,,XL
2084,Product 8ZLB,Electronics,Brand C,91.86,Green,XL
2085,Product R2PD,Home,Brand C,86.52,,S
2086,Product SK50,Books,Brand C,148.16,Green,S
2087,Product MW50,Home,Brand A,49.25,White,XXL
2088,Product VM1K,Home,Brand D,46.72,White,M
2089,Product PUR6,Clothing,Brand C,154.78,Black,XL
2090,Product S79Z,Clothing,Brand B,116.84,,S
2091,Product T51O,Clothing,Brand E,124.79,White,M
2092,Product O7O5,Clothing,Brand D,31.41,Green,XXL
2093,Product 50JV,Books,Brand D,146.61,Black,S
2094,Product XNRJ,Books,Brand D,106.38,Red,M
2095,Product K6XI,Toys,Brand E,93.18,Blue,XL
2096,Product BX6C,Home,Brand A,137.97,,XL
2097,Product 05IF,Clothing,Brand E,134.34,Blue,
2098,Product JG6U,Clothing,Brand E,107.51,Black,L
2099,Product ZYW8,Toys,Brand D,98.02,Blue,M
2100,Product KNVE,Electronics,Brand B,51.11,Black,XL
2101,Product 0BMB,Toys,Brand A,83.52,Black,S
2102,Product 6NGR,Books,Brand C,122.02,Green,
2103,Product TIZL,Toys,Brand B,74.83,Blue,XXL
2104,Product YXY9,Toys,Brand E,97.89,Green,XXL
2105,Product W719,Clothing,Brand A,41.97,Blue,S
2106,Product N3IF,Books,Brand D,73.19,Blue,M
2107,Product BU6D,Home,Brand C,107.35,,S
2108,Product WA7R,Clothing,Brand A,106.49,White,XL
2109,Product NX2U,Electronics,Brand A,80.15,Green,XL
2110,Product KG34,Electronics,Brand D,129.52,,S
2111,Product 0O4Y,Electronics,Brand E,149.99,Red,L
2112,Product YTMQ,Home,Brand C,125.2,Red,XL
2113,Product 6CCW,Books,Brand B,119.97,Black,XL
2114,Product YLSC,Clothing,Brand B,68.52,Black,XL
2115,Product KX4A,Home,Brand D,124.85,Black,L
2116,Product PO4O,Toys,Brand D,98.81,Red,XL
2117,Product OU2O,Books,Brand D,74.17,Green,
2118,Product CHN6,Electronics,Brand E,129.51,Black,XXL
2119,Product 3T3Y,Clothing,Brand D,112.9,Red,XL
2120,Product 3N1Y,Books,Brand B,71.85,Black,L
2121,Product E2DC,Home,Brand B,57.24,Green,
2122,Product RBI4,Clothing,Brand A,87.44,Blue,M
2123,Product BP1E,Electronics,Brand A,129.62,Red,XXL
2124,Product OEIG,Toys,Brand C,83.11,Green,
2125,Product XEHA,Home,Brand A,137.32,Blue,XL
2126,Product ZSX3,Clothing,Brand B,156.56,Green,M
2127,Product POPD,Clothing,Brand E,52.33,Blue,
2128,Product OP3L,Books,Brand A,108.75,White,L
2129,Product DVYF,Home,Brand E,154.09,Green,L
2130,Product L4BJ,Books,Brand A,131.2,Green,S
2131,Product G6O8,Home,Brand B,91.19,Green,
2132,Product UING,Toys,Brand B,91.87,Black,
2133,Product 897X,Clothing,Brand A,54.62,Black,
2134,Product 9DVT,Toys,Brand C,109.82,Blue,M
2135,Product CHN3,Electronics,Brand C,148.86,Black,L
2136,Product MZLT,Toys,Brand A,21.3,Green,XXL
2137,Product V1K6,Electronics,Brand B,56.92,Green,
2138,Product O1CO,Clothing,Brand B,124.49,White,
2139,Product GL1Z,Toys,Brand B,87.32,Blue,M
2140,Product M1YH,Toys,Brand C,71.17,Blue,S
2141,Product MAIO,Books,Brand A,98.57,Black,XL
2142,Product 6G6S,Home,Brand C,65.28,Green,L
2143,Product LLNS,Toys,Brand C,59.57,Green,XXL
2144,Product GI8B,Electronics,Brand E,122.27,Black,XXL
2145,Product D4H6,Home,Brand A,65.28,Black,S
2146,Product AHRY,Clothing,Brand E,94.1,Black,S
2147,Product WF1A,Clothing,Brand A,86.96,,XL
2148,Product R5I4,Toys,Brand D,75.35,White,XL
2149,Product B68O,Home,Brand A,119.97,Blue,XL
2150,Product 2275,Books,Brand C,120.33,Black,M
2151,Product 9QN0,Books,Brand B,108.07,White,L
2152,Product 8LCW,Electronics,Brand B,103.45,Green,XXL
2153,Product WSDP,Books,Brand A,99.03,Red,XL
2154,Product WASD,Clothing,Brand A,84.65,,XXL
2155,Product 5WEF,Books,Brand E,135.07,White,M
2156,Product WX6D,Home,Brand D,87.12,Red,XL
2157,Product ZJV2,Toys,Brand C,103.07,Red,XXL
2158,Product ST4R,Home,Brand C,71.92,Black,S
2159,Product ZXQH,Clothing,Brand D,141.42,Red,L
2160,Product A3ZE,Home,Brand E,86.49,Black,M
2161,Product 35SD,Clothing,Brand C,69.38,White,L
2162,Product R0QJ,Clothing,Brand A,97.82,Red,M
2163,Product 3AED,Electronics,Brand B,104.17,Red,XL
2164,Product G33E,Electronics,Brand E,96.17,Red,
2165,Product 5LU7,Books,Brand D,107.73,,L
2166,Product H7XL,Clothing,Brand B,93.38,Green,XXL
2167,Product IXCA,Books,Brand B,109.69,Red,
2168,Product NUUP,Toys,Brand C,103.2,Blue,L
2169,Product WHE1,Toys,Brand C,156.7,White,
2170,Product AIZ0,Clothing,Brand E,114.29,Black,L
2171,Product MUCA,Home,Brand A,115.95,Green,S
2172,Product O4EA,Electronics,Brand B,98.23,Blue,XL
2173,Product S6DF,Electronics,Brand D,36.42,White,S
2174,Product 5XXB,Toys,Brand B,82.73,Red,XXL
2175,Product 91PW,Electronics,Brand E,76.28,,S
2176,Product HO26,Toys,Brand E,75.02,White,S
2177,Product GCD7,Home,Brand E,92.63,Black,XXL
2178,Product F4XP,Books,Brand C,126.66,,M
2179,Product JGGQ,Books,Brand D,97.15,Green,L
2180,Product 8MF4,Clothing,Brand C,108.21,,XXL
2181,Product Z5P6,Home,Brand B,95.69,Blue,XXL
2182,Product 2QNX,Electronics,Brand B,56.38,,
2183,Product HENB,Toys,Brand E,108.06,Black,M
2184,Product 0UF3,Electronics,Brand E,161.31,Black,L
2185,Product EA7Z,Books,Brand B,57.96,Black,XL
2186,Product 6ODN,Clothing,Brand D,99.18,White,XL
2187,Product 6PQ9,Books,Brand C,146.27,White,L
2188,Product E2CE,Books,Brand B,74.06,,
2189,Product AHHD,Books,Brand B,57.98,Black,M
2190,Product IRHD,Toys,Brand B,106.1,Green,S
2191,Product ZI4I,Toys,Brand B,115.78,Red,S
2192,Product 9HZC,Clothing,Brand A,114.86,,
2193,Product JX66,Electronics,Brand C,105.14,White,S
2194,Product G7D0,Home,Brand B,57.19,Red,
2195,Product WXSR,Books,Brand B,116.8,White,XXL
2196,Product C698,Books,Brand C,94.32,Black,XL
2197,Product FXLS,Electronics,Brand A,143.16,Black,XXL
2198,Product 87SZ,Electronics,Brand B,48.7,Blue,L
2199,Product MLZL,Home,Brand E,134.64,Blue,L
2200,Product TMVH,Toys,Brand C,104.78,Blue,L
2201,Product HZSE,Electronics,Brand D,99.6,Black,L
2202,Product M7RP,Books,Brand B,151.43,Red,S
2203,Product 46EX,Toys,Brand B,24.39,Red,L
2204,Product OH8F,Books,Brand A,90.72,Green,
2205,Product 5A69,Home,Brand C,100.6,Red,XL
2206,Product UYF6,Electronics,Brand A,146.97,,M
2207,Product ES9C,Home,Brand C,89.28,,XXL
2208,Product XZ1Q,Toys,Brand E,95.56,Blue,L
2209,Product K3OR,Toys,Brand C,148.04,Black,
2210,Product L7C3,Toys,Brand A,104.81,Black,S
2211,Product 3217,Books,Brand B,137.66,Green,
2212,Product 9NUJ,Toys,Brand B,147.78,Black,XL
2213,Product 4FL5,Electronics,Brand B,92.0,,M
2214,Product 3LWD,Books,Brand C,98.67,Blue,XL
2215,Product 1IKW,Toys,Brand A,45.0,Green,M
2216,Product PXUA,Books,Brand E,99.13,White,L
2217,Product 7HFV,Toys,Brand D,117.92,Blue,M
2218,Product TPP1,Home,Brand B,100.1,Blue,L
2219,Product YJ7B,Electronics,Brand E,113.06,Red,M
2220,Product 07DX,Books,Brand D,94.26,Blue,S
2221,Product RZV9,Electronics,Brand C,97.92,Green,
2222,Product FVUE,Home,Brand D,79.33,Blue,XL
2223,Product WFNH,Home,Brand E,147.61,Green,XXL
2224,Product QY24,Books,Brand D,89.02,White,
2225,Product 5MWR,Clothing,Brand A,50.63,,XXL
2226,Product C0H6,Toys,Brand B,78.87,,XL
2227,Product Z411,Clothing,Brand C,107.47,Black,XL
2228,Product 1ZPK,Books,Brand E,51.29,Black,S
2229,Product C2ZN,Books,Brand E,93.23,Red,
2230,Product 9S8T,Home,Brand A,83.34,Red,
2231,Product JU4H,Toys,Brand A,76.97,,XL
2232,Product CAOQ,Toys,Brand B,90.21,Red,
2233,Product UC5H,Books,Brand A,64.91,White,M
2234,Product STFO,Home,Brand A,78.29,Black,L
2235,Product S9H7,Toys,Brand D,81.15,Red,M
2236,Product MCXU,Home,Brand E,102.63,White,L
2237,Product PK30,Home,Brand E,107.44,Black,
2238,Product 9T3S,Books,Brand E,103.65,Green,XXL
2239,Product VSLY,Home,Brand A,83.04,,
2240,Product Q051,Home,Brand B,59.8,Red,XL
2241,Product 3TMM,Electronics,Brand B,118.47,Black,XXL
2242,Product HSN7,Toys,Brand E,54.73,Green,L
2243,Product 09C6,Toys,Brand D,124.56,White,
2244,Product WHB6,Home,Brand C,84.38,Red,XXL
2245,Product MWLV,Clothing,Brand C,78.82,Black,XL
2246,Product V379,Books,Brand B,91.73,Green,XL
2247,Product FZ8R,Electronics,Brand C,135.91,Black,S
2248,Product NQF7,Home,Brand A,102.76,Green,S
2249,Product GWSV,Books,Brand E,112.88,Black,M
2250,Product X8ER,Electronics,Brand D,99.36,Red,M
2251,Product RPI3,Electronics,Brand C,124.73,White,S
2252,Product PCP1,Electronics,Brand C,71.79,,L
2253,Product LI4J,Books,Brand A,68.3,Black,XXL
2254,Product K77E,Clothing,Brand D,73.79,Red,S
2255,Product CL1N,Toys,Brand E,92.49,Blue,M
2256,Product XBQT,Home,Brand A,68.79,Red,
2257,Product 9729,Books,Brand E,128.73,Blue,L
2258,Product OQ3E,Home,Brand D,97.65,Blue,L
2259,Product IQUP,Toys,Brand B,119.39,Black,XL
2260,Product P5AN,Toys,Brand D,112.48,Blue,XXL
2261,Product 3GIG,Home,Brand A,120.45,Black,XL
2262,Product K7T3,Toys,Brand A,78.74,White,
2263,Product EN99,Toys,Brand B,162.95,Red,L
2264,Product ADDB,Home,Brand B,82.78,,XXL
2265,Product LG80,Clothing,Brand A,80.7,,S
2266,Product FI8X,Clothing,Brand D,74.68,Red,XXL
2267,Product B2SO,Clothing,Brand E,57.89,Blue,
2268,Product 2R3A,Home,Brand B,131.14,,M
2269,Product GU2K,Toys,Brand B,100.74,Red,S
2270,Product SOX8,Toys,Brand A,84.09,,M
2271,Product 87TU,Books,Brand B,45.8,,M
2272,Product 3ORD,Toys,Brand B,77.56,,
2273,Product U4WA,Electronics,Brand B,155.65,Blue,XXL
2274,Product ZHNM,Electronics,Brand A,53.16,Black,
2275,Product CW6J,Electronics,Brand D,72.04,Blue,
2276,Product 1CX3,Clothing,Brand A,88.77,Red,XL
2277,Product NBSD,Clothing,Brand B,81.02,Red,XXL
2278,Product T4II,Electronics,Brand A,135.49,Black,XXL
2279,Product 4IH1,Books,Brand A,44.71,Green,L
2280,Product QG69,Home,Brand D,118.27,Blue,XXL
2281,Product T22B,Clothing,Brand A,125.95,White,M
2282,Product 3QCE,Toys,Brand A,38.52,Red,S
2283,Product NY4I,Clothing,Brand C,73.59,Red,XXL
2284,Product FW92,Toys,Brand A,107.16,,XXL
2285,Product BHK3,Books,Brand A,85.36,,
2286,Product 57MC,Electronics,Brand A,78.75,White,XXL
2287,Product YK7J,Home,Brand C,112.61,,M
2288,Product MA5S,Clothing,Brand E,93.87,Blue,XL
2289,Product TFUI,Electronics,Brand A,95.68,Black,S
2290,Product V5DL,Home,Brand E,59.82,White,M
2291,Product FO1X,Electronics,Brand C,140.61,,
2292,Product LDGC,Home,Brand E,173.7,White,M
2293,Product KIUT,Electronics,Brand E,147.17,Green,XXL
2294,Product WO49,Clothing,Brand B,54.5,Blue,XL
2295,Product OENJ,Clothing,Brand C,100.19,Green,XL
2296,Product A1DC,Home,Brand D,88.23,Blue,XL
2297,Product 6C0S,Books,Brand A,66.04,Black,L
2298,Product 0FMW,Electronics,Brand D,92.77,,M
2299,Product AD3Z,Electronics,Brand B,63.02,Black,S
2300,Product 3LGJ,Clothing,Brand E,126.12,Green,
2301,Product QCDY,Home,Brand E,167.09,,M
2302,Product E47K,Books,Brand E,156.02,,L
2303,Product RF5U,Toys,Brand A,100.74,White,XXL
2304,Product XS98,Toys,Brand B,88.25,White,L
2305,Product 6DKC,Electronics,Brand C,119.55,Green,M
2306,Product 09YM,Electronics,Brand D,111.03,Red,XL
2307,Product GDBC,Books,Brand D,88.25,Green,S
2308,Product LET9,Toys,Brand D,60.32,,XXL
2309,Product WELA,Books,Brand C,103.24,Green,XXL
2310,Product JIPP,Electronics,Brand B,103.78,Green,XXL
2311,Product HEZ3,Books,Brand E,148.82,White,XXL
2312,Product RLIS,Home,Brand E,125.18,,S
2313,Product 7Q15,Home,Brand E,137.81,White,L
2314,Product GVG1,Clothing,Brand A,105.31,Blue,
2315,Product T8DH,Electronics,Brand C,81.69,Green,XL
2316,Product UPX7,Books,Brand B,143.41,Green,S
2317,Product ANRH,Home,Brand D,91.26,Blue,
2318,Product 6IZF,Toys,Brand B,123.15,White,L
2319,Product 24E1,Electronics,Brand E,111.26,Blue,M
2320,Product VXYY,Electronics,Brand E,91.64,Red,M
2321,Product ZJT4,Electronics,Brand A,102.45,Green,S
2322,Product BT5D,Books,Brand B,129.88,,XXL
2323,Product 61KY,Clothing,Brand B,126.38,White,M
2324,Product VY21,Books,Brand E,121.44,Red,S
2325,Product WQHD,Electronics,Brand E,68.05,Green,M
2326,Product 637U,Clothing,Brand E,98.52,,XXL
2327,Product NQ4V,Home,Brand D,91.92,Green,L
2328,Product 1O7X,Electronics,Brand A,61.36,Blue,L
2329,Product XPEP,Books,Brand A,128.08,Red,M
2330,Product 9T7E,Clothing,Brand E,128.53,White,XL
2331,Product 5ZU9,Clothing,Brand E,155.73,Red,M
2332,Product I4TR,Home,Brand C,92.03,Black,S
2333,Product UMJO,Toys,Brand C,129.68,Red,S
2334,Product 0WQA,Clothing,Brand B,120.17,Blue,M
2335,Product 9KZV,Clothing,Brand E,53.2,Black,M
2336,Product BBMW,Toys,Brand A,128.93,Blue,L
2337,Product FOYK,Clothing,Brand A,107.89,Red,XXL
2338,Product L36I,Home,Brand B,123.82,Green,XL
2339,Product 4334,Clothing,Brand A,140.29,Red,M
2340,Product DINR,Electronics,Brand E,125.45,White,
2341,Product LPWV,Electronics,Brand B,114.68,Black,L
2342,Product HXMX,Clothing,Brand A,102.79,White,M
2343,Product OUV0,Electronics,Brand D,109.13,Green,XXL
2344,Product YJIM,Books,Brand A,56.51,Black,S
2345,Product Z5FT,Electronics,Brand E,85.09,Red,S
2346,Product PDC2,Electronics,Brand A,80.13,,L
2347,Product XNAZ,Electronics,Brand A,118.54,Red,XXL
2348,Product KSZL,Clothing,Brand D,103.28,Red,M
2349,Product DZFQ,Home,Brand A,123.77,Red,M
2350,Product YCBD,Home,Brand B,168.61,Red,S
2351,Product OGAT,Toys,Brand A,82.17,Black,XXL
2352,Product 75AL,Electronics,Brand D,112.37,White,
2353,Product PFUU,Electronics,Brand E,121.98,,M
2354,Product IUA6,Home,Brand B,75.41,White,
2355,Product NWIS,Clothing,Brand A,129.09,White,XXL
2356,Product F2L4,Electronics,Brand B,100.75,Red,XL
2357,Product 80MU,Toys,Brand B,68.85,Blue,
2358,Product 1AN1,Toys,Brand C,149.11,Green,
2359,Product 3Z21,Electronics,Brand B,63.06,Green,M
2360,Product 2IU4,Electronics,Brand D,126.8,Black,XL
2361,Product L7UH,Electronics,Brand C,88.62,Green,XXL
2362,Product PDX4,Toys,Brand E,63.59,Black,L
2363,Product GW0M,Home,Brand B,143.39,Red,S
2364,Product C5GB,Toys,Brand A,103.84,,L
2365,Product LAUF,Clothing,Brand A,92.54,,L
2366,Product 0WYB,Home,Brand D,97.65,Black,L
2367,Product 6MB4,Electronics,Brand A,64.88,Green,M
2368,Product 05XW,Home,Brand D,84.49,Red,XL
2369,Product O0RY,Home,Brand E,125.39,Blue,L
2370,Product 4CVS,Clothing,Brand B,81.24,Red,XL
2371,Product PPCR,Books,Brand C,135.93,Blue,M
2372,Product RVC5,Books,Brand B,121.97,Blue,XL
2373,Product BZNL,Clothing,Brand D,101.37,Green,XXL
2374,Product 4YKJ,Clothing,Brand D,129.63,Green,XL
2375,Product BYQ1,Electronics,Brand B,79.7,,S
2376,Product YVJC,Clothing,Brand C,141.12,Red,L
2377,Product KFHD,Clothing,Brand C,118.23,Red,L
2378,Product TLAG,Toys,Brand D,117.92,Black,XL
2379,Product M4LH,Home,Brand D,95.77,Red,S
2380,Product YBK6,Books,Brand E,132.11,,XL
2381,Product BQ6X,Toys,Brand E,63.39,Blue,
2382,Product CDG1,Toys,Brand B,115.82,Red,L
2383,Product J344,Toys,Brand D,133.89,Blue,
2384,Product 5546,Clothing,Brand A,30.97,Black,XXL
2385,Product 581Q,Electronics,Brand A,77.37,Green,M
2386,Product 248H,Clothing,Brand B,146.45,White,L
2387,Product STGF,Toys,Brand D,88.51,Red,XXL
2388,Product R4SB,Electronics,Brand B,74.79,Black,
2389,Product VJOG,Books,Brand B,83.08,Blue,XL
2390,Product W9QS,Toys,Brand A,104.66,Blue,M
2391,Product W5KR,Clothing,Brand D,51.29,Blue,XXL
2392,Product 748L,Toys,Brand D,77.7,White,XL
2393,Product AE23,Electronics,Brand A,127.6,White,XXL
2394,Product 5ZMG,Clothing,Brand D,109.82,Blue,L
2395,Product C90T,Toys,Brand C,100.15,Blue,XL
2396,Product P7E7,Toys,Brand C,96.42,Red,XXL
2397,Product M55X,Books,Brand B,99.67,Green,XL
2398,Product P3GK,Home,Brand B,101.25,Green,XXL
2399,Product FX82,Books,Brand C,79.3,Green,XL
2400,Product C4XQ,Toys,Brand E,61.88,,
2401,Product SLUZ,Home,Brand B,91.33,,
2402,Product TIKQ,Clothing,Brand D,106.55,Red,
2403,Product 91XU,Toys,Brand D,152.95,White,L
2404,Product G5EV,Books,Brand D,62.69,Green,XL
2405,Product 9QXG,Toys,Brand A,119.51,White,S
2406,Product B7SN,Books,Brand C,98.42,Blue,L
2407,Product 8AAI,Books,Brand A,34.56,Black,L
2408,Product GYFD,Toys,Brand C,139.14,,XL
2409,Product MPI7,Clothing,Brand A,122.54,Black,XL
2410,Product YUQW,Home,Brand A,145.33,Red,XXL
2411,Product EIZ8,Books,Brand A,77.17,,XL
2412,Product 6URT,Home,Brand C,74.4,,M
2413,Product KUBD,Home,Brand D,131.59,Blue,S
2414,Product YCXG,Books,Brand C,66.91,White,XXL
2415,Product 55D0,Clothing,Brand E,80.83,White,XL
2416,Product PA3E,Home,Brand E,80.6,Green,
2417,Product 639H,Electronics,Brand B,72.4,Blue,XXL
2418,Product 24X6,Clothing,Brand E,82.14,White,L
2419,Product IONW,Electronics,Brand A,103.61,,XXL
2420,Product W03Y,Home,Brand E,156.67,Black,XL
2421,Product FJOB,Home,Brand A,125.86,Blue,XXL
2422,Product 8DSP,Toys,Brand E,64.6,White,XXL
2423,Product DV4Y,Clothing,Brand A,111.91,Green,M
2424,Product 06IQ,Electronics,Brand B,129.26,,S
2425,Product FL7J,Home,Brand B,126.51,Black,L
2426,Product I0A1,Electronics,Brand C,84.17,Green,XXL
2427,Product GKQB,Clothing,Brand D,94.06,Green,L
2428,Product 7M2H,Clothing,Brand C,88.4,White,S
2429,Product 4YP7,Toys,Brand E,124.81,Red,XL
2430,Product VBJS,Home,Brand C,69.49,Blue,M
2431,Product AE4A,Clothing,Brand E,118.6,Green,L
2432,Product 1QW2,Clothing,Brand A,73.88,Green,XXL
2433,Product BOAD,Home,Brand E,162.46,Black,M
2434,Product TM5B,Electronics,Brand B,135.24,Black,S
2435,Product 1QW8,Books,Brand B,105.17,White,S
2436,Product IGTZ,Books,Brand B,42.43,Black,
2437,Product E65A,Books,Brand B,97.88,Red,XXL
2438,Product I1Y5,Clothing,Brand D,94.79,Blue,
2439,Product HCU6,Home,Brand D,15.73,Green,L
2440,Product NCV9,Books,Brand E,74.28,,M
2441,Product 6RDY,Books,Brand C,122.35,,M
2442,Product BYK0,Clothing,Brand A,163.04,Green,XXL
2443,Product H4RN,Electronics,Brand E,63.26,Red,M
2444,Product TB56,Electronics,Brand D,95.22,Green,XXL
2445,Product 0OWY,Toys,Brand D,96.57,Blue,M
2446,Product 43LT,Electronics,Brand B,121.86,White,
2447,Product SD0I,Home,Brand B,93.27,Blue,
2448,Product 49JA,Books,Brand C,134.76,Black,
2449,Product CMTV,Home,Brand D,135.37,,L
2450,Product 1CTN,Clothing,Brand A,124.05,White,XXL
2451,Product 23LY,Clothing,Brand E,103.36,Black,
2452,Product 4TPB,Electronics,Brand E,89.79,Blue,M
2453,Product D8HS,Clothing,Brand E,132.31,,M
2454,Product FKNM,Home,Brand D,72.77,Blue,
2455,Product P3X9,Home,Brand B,156.34,,XXL
2456,Product 65QK,Clothing,Brand B,127.39,Blue,S
2457,Product 6JA9,Electronics,Brand C,111.47,White,L
2458,Product VU30,Books,Brand A,116.58,Green,L
2459,Product F7VU,Clothing,Brand D,126.35,Black,L
2460,Product JNUH,Books,Brand B,93.67,Green,L
2461,Product FXDE,Home,Brand A,99.26,White,S
2462,Product ZAWC,Books,Brand E,111.05,Red,
2463,Product TBAL,Toys,Brand B,79.51,Black,XXL
2464,Product 7L29,Books,Brand A,99.07,White,XL
2465,Product 1Y73,Home,Brand C,118.08,Green,
2466,Product FEN4,Clothing,Brand B,60.21,Black,XXL
2467,Product 8DFR,Home,Brand C,90.64,Red,L
2468,Product 7X07,Clothing,Brand A,98.38,,L
2469,Product WO2Q,Home,Brand D,101.76,Blue,L
2470,Product FHOW,Home,Brand B,133.63,Red,S
2471,Product UZG5,Books,Brand C,91.03,Black,XXL
2472,Product 8CXD,Books,Brand A,78.94,White,M
2473,Product 304T,Clothing,Brand C,123.93,Green,XXL
2474,Product 01UK,Toys,Brand D,110.2,Green,L
